Source,Target,Color
ATF2,SH3BGRL3,blue
ATF2,DNMT3A,blue
ATF2,ZEB2,blue
ATF2,AKTIP,blue
ATF2,IKBIP,blue
ATF2,TMEM199,blue
ATF2,EHD4,blue
ATF2,DYM,blue
ATF2,EIF3M,blue
ATF2,WHSC1L1,blue
ATF2,NMRK1,blue
ATF2,DERA,blue
ATF2,RAB1B,blue
ATF2,EPS15L1,blue
ATF2,HVCN1,blue
ATF2,SERPINA1,blue
ATF2,TMEM189,blue
ATF2,DUSP23,blue
ATF2,EXOSC7,blue
ATF2,CTSS,blue
ATF2,DEXI,blue
ATF2,TSR3,blue
ATF2,TOMM20,blue
ATF2,NONO,blue
ATF2,C11orf1,blue
ATF2,LINS1,blue
ATF2,TPK1,blue
ATF2,ALDH16A1,blue
ATF2,SULF2,blue
ATF2,STRADB,blue
ATF2,RIT1,blue
ATF2,TNFRSF1A,blue
ATF2,EXOSC10,blue
ATF2,HINT1,blue
ATF2,ARMC6,blue
ATF2,RUFY1,blue
ATF2,MAST3,blue
ATF2,SP140,blue
ATF2,XIAP,blue
ATF2,RASGRP2,blue
ATF2,LTBP4,blue
ATF2,ACAT2,blue
ATF2,CYTH1,blue
ATF2,CLK1,blue
ATF2,SNX2,blue
ATF2,RPS21,blue
ATF2,RBP7,blue
ATF2,FERMT3,blue
ATF2,TBC1D20,blue
ATF2,NDUFAF1,blue
ATF2,SSR1,blue
ATF2,RCC2,blue
ATF2,PTPRC,blue
ATF2,TRPV2,blue
ATF2,HLA-A,blue
ATF2,EHBP1L1,blue
ATF2,SLFN12L,blue
ATF2,LSM7,blue
ATF2,FXN,blue
ATF2,ZBTB43,blue
ATF2,ARPC5L,blue
ATF2,PPM1F,blue
ATF2,DCK,blue
ATF2,DCAF12,blue
ATF2,FUOM,blue
ATF2,GSS,blue
ATF2,IRF2BPL,blue
ATF2,MTFP1,blue
ATF2,EPC1,blue
ATF2,CACNA2D3,blue
ATF2,RAB31,blue
ATF2,LINC00623,blue
ATF2,FAM111A,blue
ATF2,DIS3L2,blue
ATF2,TFEC,blue
ATF2,DUSP28,blue
ATF2,MIR4435-2HG,blue
ATF2,ATP2B4,blue
ATF2,TIA1,blue
ATF2,APBA3,blue
ATF2,S100A9,blue
ATF2,TRUB2,blue
ATF2,DICER1,blue
ATF2,VCPIP1,blue
ATF2,SNHG7,blue
ATF2,GLIPR2,blue
ATF2,BLVRA,blue
ATF2,MRPL47,blue
ATF2,SLC7A6,blue
ATF2,IDS,blue
ATF2,IFNGR2,blue
ATF2,TFRC,blue
ATF2,CXCR4,blue
ATF2,KEAP1,blue
ATF2,CTDP1,blue
ATF2,GADD45A,blue
ATF2,UBXN11,blue
ATF2,ATIC,blue
ATF2,SLCO3A1,blue
ATF2,RPL27A,blue
ATF2,ATF6,blue
ATF2,FAM102A,blue
ATF2,RPL14,blue
ATF2,GIMAP6,blue
ATF2,PIK3CG,blue
ATF2,SLC30A9,blue
ATF2,LSG1,blue
ATF2,CRIP2,blue
ATF2,NAGA,blue
ATF2,LRRC8D,blue
ATF2,IMMP1L,blue
ATF2,EFR3A,blue
ATF2,POM121C,blue
ATF2,S1PR5,blue
ATF2,FAM49B,blue
ATF2,STK4,blue
ATF2,YLPM1,blue
ATF2,CCDC85B,blue
ATF2,FAHD2A,blue
ATF2,POGZ,blue
ATF2,GSTP1,blue
ATF2,EEF1B2,blue
ATF2,ARL5B,blue
ATF2,HIST3H2A,blue
ATF2,LRPPRC,blue
ATF2,RAB3GAP1,blue
ATF2,FCHO1,blue
ATF2,MIAT,blue
ATF2,UPF3A,blue
ATF2,QTRT1,blue
ATF2,ANXA6,blue
ATF2,CD68,blue
ATF2,RC3H2,blue
ATF2,MT1X,blue
ATF2,IFI44,blue
ATF2,IGFBP7,blue
ATF2,TSHZ2,blue
ATF2,CXCR3,blue
ATF2,RPL36,blue
ATF2,MTHFR,blue
ATF2,CSRP1,blue
ATF2,SLC18B1,blue
ATF2,NCL,blue
ATF2,IMP3,blue
ATF2,XPOT,blue
ATF2,HSPBP1,blue
ATF2,PLA2G16,blue
ATF2,CYFIP1,blue
ATF2,ARHGAP24,blue
ATF2,IMPA2,blue
ATF2,KLRG1,blue
ATF2,LGALS2,blue
ATF2,SLA2,blue
ATF2,SGK1,blue
ATF2,RAB27A,blue
ATF2,C12orf45,blue
ATF2,MAN2A1,blue
ATF2,PHACTR2,blue
ATF2,STK17B,blue
ATF2,RPL10,blue
ATF2,IL17RA,blue
ATF2,AKAP7,blue
ATF2,STAT2,blue
ATF2,RASSF2,blue
ATF2,GMPPA,blue
ATF2,ZC3H8,blue
ATF2,PTGS2,blue
ATF2,EMILIN2,blue
ATF2,ARF3,blue
ATF2,RGS3,blue
ATF2,ADAM28,blue
ATF2,UBLCP1,blue
ATF2,HCFC1,blue
ATF2,SF3B5,blue
ATF2,RPS6KA4,blue
ATF2,TRABD2A,blue
ATF2,PARP10,blue
ATF2,G6PC3,blue
ATF2,CLTA,blue
ATF2,XCL2,blue
ATF2,CUL4B,blue
ATF2,SNRNP70,blue
ATF2,TMEM191B,blue
ATF2,XPC,blue
ATF2,SENP7,blue
ATF2,IFI30,blue
ATF2,SLC7A7,blue
ATF2,CREB3,blue
ATF2,LMF2,blue
ATF2,DPP3,blue
ATF2,EXOSC3,blue
ATF2,MAFB,blue
ATF2,SNX17,blue
ATF2,BOD1L1,blue
ATF2,ARL8B,blue
ATF2,SPRYD3,blue
ATF2,CHKB,blue
ATF2,FAM91A1,blue
ATF2,TKT,blue
ATF2,SF3B1,blue
ATF2,LY6E,blue
ATF2,PIK3R5,blue
ATF2,SULT1A1,blue
ATF2,TSC22D4,blue
ATF2,SCAP,blue
ATF2,DHX38,blue
ATF2,ATP5I,blue
ATF2,PLAUR,blue
ATF2,ATP6V1B2,blue
ATF2,NBEAL1,blue
ATF2,TRAPPC10,blue
ATF2,MATK,blue
ATF2,CA5B,blue
ATF2,G3BP2,blue
ATF2,CDC37L1,blue
ATF2,UCK1,blue
ATF2,UPP1,blue
ATF2,GTF2H1,blue
ATF2,ADGRE2,blue
ATF2,AMZ2,blue
ATF2,MSH3,blue
ATF2,TESC,blue
ATF2,KAT6A,blue
ATF2,NUP85,blue
ATF2,CD37,blue
ATF2,MIB2,blue
ATF2,LILRB4,blue
ATF2,CBWD2,blue
ATF2,KIAA2013,blue
ATF2,PIGC,blue
ATF2,UBB,blue
ATF2,SLC25A5,blue
ATF2,SEMA4D,blue
ATF2,CHD9,blue
ATF2,RBM23,blue
ATF2,SENP5,blue
ATF2,EML4,blue
ATF2,CD69,blue
ATF2,AP3M1,blue
ATF2,WDR59,blue
ATF2,METTL13,blue
ATF2,ARHGAP30,blue
ATF2,RPL32,blue
ATF2,ASL,blue
ATF2,ARPC1B,blue
ATF2,MIER1,blue
ATF2,HSDL2,blue
ATF2,TM2D2,blue
ATF2,SLC30A7,blue
ATF2,ICAM3,blue
ATF2,CSF1R,blue
ATF2,BLOC1S1,blue
ATF2,EIF2AK4,blue
ATF2,TNFRSF25,blue
ATF2,CYB5D2,blue
ATF2,UBR2,blue
ATF2,FCMR,blue
ATF2,RARS,blue
ATF2,CDK5RAP1,blue
ATF2,LINC01272,blue
ATF2,MOSPD3,blue
ATF2,CIB1,blue
ATF2,PRR5,blue
ATF2,RHNO1,blue
ATF2,CTD-2020K17.1,blue
ATF2,ITGAM,blue
ATF2,DDX17,blue
ATF2,IL12RB1,blue
ATF2,C1orf132,blue
ATF2,THEMIS,blue
ATF2,MAP3K13,blue
ATF2,DPH7,blue
ATF2,SOX4,blue
ATF2,ZAP70,blue
ATF2,ODC1,blue
ATF2,VPS26A,blue
ATF2,MT-CO2,blue
ATF2,ZFPL1,blue
ATF2,PRKRIP1,blue
ATF2,SLF2,blue
ATF2,TOP1MT,blue
ATF2,HAPLN3,blue
ATF2,LRRFIP1,blue
ATF2,BCL2,blue
ATF2,SH3TC1,blue
ATF2,MGST1,blue
ATF2,CTAGE5,blue
ATF2,XAF1,blue
ATF2,C4orf3,blue
ATF2,SNHG8,blue
ATF2,LILRB2,blue
ATF2,NFAM1,blue
ATF2,ID1,blue
ATF2,RNF166,blue
ATF2,PLCB2,blue
ATF2,PTCH2,blue
ATF2,H1F0,blue
ATF2,SKIV2L,blue
ATF2,MPRIP,blue
ATF2,KLHL7,blue
ATF2,TARBP2,blue
ATF2,ATP1B3,blue
ATF2,PSMA6,blue
ATF2,CUL1,blue
ATF2,PTPN11,blue
ATF2,SLC8B1,blue
ATF2,C14orf166,blue
ATF2,PSMA7,blue
ATF2,RPS4X,blue
ATF2,CD14,blue
ATF2,CD300A,blue
ATF2,CDKN1A,blue
ATF2,IFI6,blue
ATF2,SH3BP5,blue
ATF2,ZNF561,blue
ATF2,IL6ST,blue
ATF2,HLA-B,blue
ATF2,E2F3,blue
ATF2,TTC9C,blue
ATF2,PAF1,blue
ATF2,SPCS2,blue
ATF2,MT-CO3,blue
ATF2,MYCBP,blue
ATF2,GNS,blue
ATF2,TMEM41B,blue
ATF2,PDLIM7,blue
ATF2,ZSWIM8,blue
ATF2,EIF2B2,blue
ATF2,SUCLA2,blue
ATF2,TMEM14A,blue
ATF2,C11orf21,blue
ATF2,MORC2,blue
ATF2,RFX1,blue
ATF2,COMTD1,blue
ATF2,DSTYK,blue
ATF2,UTP4,blue
ATF2,PYGO2,blue
ATF2,NDRG1,blue
ATF2,GPX1,blue
ATF2,ADA,blue
ATF2,C5orf15,blue
ATF2,FEM1B,blue
ATF2,L3MBTL2,blue
ATF2,UBE2K,blue
ATF2,CTSB,blue
ATF2,FAM122A,blue
ATF2,AP5M1,blue
ATF2,TC2N,blue
ATF2,FLT3LG,blue
ATF2,CXCL16,blue
ATF2,COMMD6,blue
ATF2,ZNF467,blue
ATF2,FAM105A,blue
ATF2,ABI2,blue
ATF2,PTP4A2,blue
ATF2,CITED4,blue
ATF2,PURB,blue
ATF2,DENND6B,blue
ATF2,ZBTB7B,blue
ATF2,PSMB10,blue
ATF2,AOAH,blue
ATF2,SLC12A9,blue
ATF2,POLRMT,blue
ATF2,BCAS4,blue
ATF2,MAP1S,blue
ATF2,RPLP1,blue
ATF2,ITPRIP,blue
ATF2,TTC39B,blue
ATF2,PDLIM1,blue
ATF2,RP11-488L18.10,blue
ATF2,ANKRD12,blue
ATF2,SH3BGRL,blue
ATF2,NUP214,blue
ATF2,PITPNM1,blue
ATF2,NFKBIA,blue
ATF2,SMIM14,blue
ATF2,HAVCR2,blue
ATF2,CALHM2,blue
ATF2,MEGF9,blue
ATF2,SLC16A3,blue
ATF2,MVD,blue
ATF2,VCL,blue
ATF2,GMPS,blue
ATF2,GNAQ,blue
ATF2,PSTPIP2,blue
ATF2,REPS1,blue
ATF2,FAM98B,blue
ATF2,ERN1,blue
ATF2,RP11-664D1.1,blue
ATF2,LRRN3,blue
ATF2,LIMD2,blue
ATF2,TDG,blue
ATF2,TGFBI,blue
ATF2,ARSG,blue
ATF2,ZNF226,blue
ATF2,RPL3,blue
ATF2,SWAP70,blue
ATF2,HSD17B11,blue
ATF2,ACYP1,blue
ATF2,C12orf76,blue
ATF2,SP100,blue
ATF2,JAK3,blue
ATF2,ABCF3,blue
ATF2,CHMP4A,blue
ATF2,EED,blue
ATF2,AP5Z1,blue
ATF2,DRAP1,blue
ATF2,METTL17,blue
ATF2,BCL7C,blue
ATF2,SH2B3,blue
ATF2,P2RX4,blue
ATF2,IQGAP2,blue
ATF2,LACTB,blue
ATF2,ZBTB38,blue
ATF2,PRPSAP1,blue
ATF2,GTF3C5,blue
ATF2,CD22,blue
ATF2,UQCC3,blue
ATF2,TAPBP,blue
ATF2,CSGALNACT1,blue
ATF2,GIGYF1,blue
ATF2,TNIK,blue
ATF2,PLEKHF2,blue
ATF2,CDC42EP3,blue
ATF2,SKAP2,blue
ATF2,STX6,blue
ATF2,SEPT7,blue
ATF2,CDK6,blue
ATF2,PTGDR,blue
ATF2,SLC1A5,blue
ATF2,KIDINS220,blue
ATF2,CNOT2,blue
ATF2,GBP5,blue
ATF2,NEK7,blue
ATF2,PNPLA6,blue
ATF2,TXLNG,blue
ATF2,RPL6,blue
ATF2,RBM43,blue
ATF2,AHR,blue
ATF2,SEPT9,blue
ATF2,PER1,blue
ATF2,TDRD3,blue
ATF2,NOL4L,blue
ATF2,BPTF,blue
ATF2,IGHM,blue
ATF2,PPP1R8,blue
ATF2,KIAA0430,blue
ATF2,CAPZA1,blue
ATF2,RP11-291B21.2,blue
ATF2,ACSL5,blue
ATF2,CD164,blue
ATF2,TLR2,blue
ATF2,DNAJC13,blue
ATF2,ATP6V0A2,blue
ATF2,UFD1L,blue
ATF2,ERICH1,blue
ATF2,CMTM3,blue
ATF2,THUMPD3-AS1,blue
ATF2,PFKL,blue
ATF2,SPATC1L,blue
ATF2,PAK1IP1,blue
ATF2,NCLN,blue
ATF2,TMEM138,blue
ATF2,FAM3A,blue
ATF2,FAM127A,blue
ATF2,LPIN2,blue
ATF2,HIPK1,blue
ATF2,AZI2,blue
ATF2,MAPK8,blue
ATF2,SOAT1,blue
ATF2,SLC10A3,blue
ATF2,SH2D2A,blue
ATF2,ZYG11B,blue
ATF2,SLC4A1AP,blue
ATF2,SNX4,blue
ATF2,FAM217B,blue
ATF2,PSD4,blue
ATF2,C15orf39,blue
ATF2,IKBKG,blue
ATF2,NPM1,blue
ATF2,TMEM204,blue
ATF2,DAZAP2,blue
ATF2,NAA25,blue
ATF2,CTB-50L17.10,blue
ATF2,ABCF2,blue
ATF2,TBC1D10C,blue
ATF2,NCSTN,blue
ATF2,LTB4R,blue
ATF2,SCO2,blue
ATF2,SELPLG,blue
ATF2,UAP1,blue
ATF2,DOCK5,blue
ATF2,NARF,blue
ATF2,ALDH3B1,blue
ATF2,TIMM44,blue
ATF2,RPS3,blue
ATF2,SLC25A33,blue
ATF2,TMEM173,blue
ATF2,SLC12A7,blue
ATF2,CD79B,blue
ATF2,ING5,blue
ATF2,INPP4B,blue
ATF2,ADAM8,blue
ATF2,ARPC3,blue
ATF2,AIFM1,blue
ATF2,TMEM2,blue
ATF2,TMED1,blue
ATF2,LINC00869,blue
ATF2,KIAA0319L,blue
ATF2,MFF,blue
ATF2,FAR1,blue
ATF2,TWISTNB,blue
ATF2,CHD1L,blue
ATF2,USP15,blue
ATF2,ZDHHC17,blue
ATF2,ASXL2,blue
ATF2,ITGA6,blue
ATF2,NRROS,blue
ATF2,ZFP36L2,blue
ATF2,ZNF706,blue
ATF2,RHOT2,blue
ATF2,CBX4,blue
ATF2,MT1F,blue
ATF2,SRSF3,blue
ATF2,GIPC1,blue
ATF2,PNKD,blue
ATF2,AC090498.1,blue
ATF2,THAP9-AS1,blue
ATF2,PELP1,blue
ATF2,WDR55,blue
ATF2,PDZD11,blue
ATF2,NIT1,blue
ATF2,ADAM15,blue
ATF2,LILRB3,blue
ATF2,RNF130,blue
ATF2,ZNF562,blue
ATF2,SVIL,blue
ATF2,GPS2,blue
ATF2,FAM175A,blue
ATF2,AGO4,blue
ATF2,ADIPOR2,blue
ATF2,SPATA13,blue
ATF2,SLC25A6,blue
ATF2,GIMAP8,blue
ATF2,SERPINB1,blue
ATF2,NOL9,blue
ATF2,TAF6,blue
ATF2,SF1,blue
ATF2,SYPL1,blue
ATF2,ACER3,blue
ATF2,UBASH3A,blue
ATF2,DRAM2,blue
ATF2,PPP1CA,blue
ATF2,ACADS,blue
ATF2,RBM15B,blue
ATF2,EIF3E,blue
ATF2,GNPTG,blue
ATF2,UBXN2B,blue
ATF2,ORMDL3,blue
ATF2,CD300C,blue
ATF2,MTF1,blue
ATF2,ZNF44,blue
ATF2,TTC7A,blue
ATF2,PNO1,blue
ATF2,ARFGAP1,blue
ATF2,CD5,blue
ATF2,TSPAN32,blue
ATF2,RASSF4,blue
ATF2,ZADH2,blue
ATF2,MTR,blue
ATF2,NPDC1,blue
ATF2,PLEKHF1,blue
ATF2,GALK2,blue
ATF2,CDA,blue
ATF2,LGALS3BP,blue
ATF2,C17orf49,blue
ATF2,ATG2A,blue
ATF2,SCCPDH,blue
ATF2,ATF7,blue
ATF2,TNFAIP8L2,blue
ATF2,SMYD2,blue
ATF2,YWHAB,blue
ATF2,APBA2,blue
ATF2,KIF22,blue
ATF2,CCL3L3,blue
ATF2,AK5,blue
ATF2,HMOX2,blue
ATF2,RFFL,blue
ATF2,RALGPS2,blue
ATF2,NBEAL2,blue
ATF2,GLMN,blue
ATF2,PHF23,blue
ATF2,AGTRAP,blue
ATF2,ALDH3A2,blue
ATF2,C20orf196,blue
ATF2,OAS2,blue
ATF2,METTL12,blue
ATF2,SEC62,blue
ATF2,MT-ND5,blue
ATF2,NFATC2IP,blue
ATF2,OGDH,blue
ATF2,GABARAPL1,blue
ATF2,PCYT1A,blue
ATF2,ANXA5,blue
ATF2,TBXAS1,blue
ATF2,MPST,blue
ATF2,ZKSCAN1,blue
ATF2,USP36,blue
ATF2,UQCRB,blue
ATF2,RBMXL1,blue
ATF2,PTRH1,blue
ATF2,NFAT5,blue
ATF2,BST1,blue
ATF2,PATL1,blue
ATF2,AC006369.2,blue
ATF2,POM121,blue
ATF2,PSMD11,blue
ATF2,REEP3,blue
ATF2,TRGC2,blue
ATF2,OXSR1,blue
ATF2,PLBD1,blue
ATF2,AP1B1,blue
ATF2,CLEC12A,blue
ATF2,IGSF6,blue
ATF2,CBR4,blue
ATF2,ATG4B,blue
ATF2,RAPGEF1,blue
ATF2,PIGF,blue
ATF2,HLA-DOA,blue
ATF2,RPS27,blue
ATF2,BISPR,blue
ATF2,SNX1,blue
ATF2,ERAP1,blue
ATF2,GYG1,blue
ATF2,LMO4,blue
ATF2,FRAT2,blue
ATF2,ARFGAP3,blue
ATF2,SNX3,blue
ATF3,NPM1,green
ATF3,TMEM204,green
ATF3,BCL9L,green
ATF3,RAPGEF1,green
ATF3,CTB-50L17.10,green
ATF3,PIGF,green
ATF3,ABCF2,green
ATF3,TBC1D10C,green
ATF3,LTB4R,green
ATF3,SCO2,green
ATF3,UAP1,green
ATF3,DOCK5,green
ATF3,NARF,green
ATF3,ALDH3B1,green
ATF3,TIMM44,green
ATF3,GYG1,green
ATF3,RPS3,green
ATF3,GABARAPL2,green
ATF3,SLC25A33,green
ATF3,SLC12A7,green
ATF3,CLN3,green
ATF3,CD79B,green
ATF3,ING5,green
ATF3,RBM47,green
ATF3,INPP4B,green
ATF3,ARPC3,green
ATF3,AIFM1,green
ATF3,TMEM2,green
ATF3,TMED1,green
ATF3,PARVB,green
ATF3,FAR1,green
ATF3,ZDHHC17,green
ATF3,ASXL2,green
ATF3,ITGA6,green
ATF3,ZFP36L2,green
ATF3,ZNF706,green
ATF3,TBK1,green
ATF3,CBX4,green
ATF3,MT1F,green
ATF3,STT3A,green
ATF3,SRSF3,green
ATF3,GIPC1,green
ATF3,STAT4,green
ATF3,PNKD,green
ATF3,AC090498.1,green
ATF3,THAP9-AS1,green
ATF3,PELP1,green
ATF3,WDR55,green
ATF3,PDZD11,green
ATF3,NIT1,green
ATF3,LILRB3,green
ATF3,IGF2R,green
ATF3,SVIL,green
ATF3,AGO4,green
ATF3,CDK19,green
ATF3,ADIPOR2,green
ATF3,DPYSL2,green
ATF3,SPATA13,green
ATF3,SLC25A6,green
ATF3,RBBP4,green
ATF3,GIMAP8,green
ATF3,SF1,green
ATF3,SYPL1,green
ATF3,ACER3,green
ATF3,DRAM2,green
ATF3,ACADS,green
ATF3,EIF3E,green
ATF3,GNPTG,green
ATF3,GALNT11,green
ATF3,ORMDL3,green
ATF3,TRMT6,green
ATF3,CD300C,green
ATF3,MTF1,green
ATF3,UBA5,green
ATF3,DUSP1,green
ATF3,DCTN4,green
ATF3,MRPL4,green
ATF3,ZNF44,green
ATF3,TTC7A,green
ATF3,ARFGAP1,green
ATF3,POP7,green
ATF3,TSPAN32,green
ATF3,RASSF4,green
ATF3,EVL,green
ATF3,S100A6,green
ATF3,ZADH2,green
ATF3,TRPS1,green
ATF3,GALK2,green
ATF3,CDA,green
ATF3,LGALS3BP,green
ATF3,C17orf49,green
ATF3,ATG2A,green
ATF3,SCCPDH,green
ATF3,TNFAIP8L2,green
ATF3,YWHAB,green
ATF3,APBA2,green
ATF3,CCL3L3,green
ATF3,AK5,green
ATF3,TMEM243,green
ATF3,RFFL,green
ATF3,AGTRAP,green
ATF3,OAS2,green
ATF3,OGDH,green
ATF3,GABARAPL1,green
ATF3,CSF3R,green
ATF3,JAK1,green
ATF3,ARHGAP26,green
ATF3,MTIF2,green
ATF3,TBXAS1,green
ATF3,MPST,green
ATF3,CBX6,green
ATF3,UQCRB,green
ATF3,PTRH1,green
ATF3,NFAT5,green
ATF3,ATP6V1H,green
ATF3,PATL1,green
ATF3,AC006369.2,green
ATF3,POM121,green
ATF3,PSMD11,green
ATF3,WDR18,green
ATF3,ANKHD1,green
ATF3,REEP3,green
ATF3,KANSL1-AS1,green
ATF3,NPRL3,green
ATF3,PLBD1,green
ATF3,CLEC12A,green
ATF3,IGSF6,green
ATF3,ATG4B,green
ATF3,CCNL1,green
ATF3,RPS27,green
ATF3,SNX1,green
ATF3,LMNA,green
ATF3,RNF38,green
ATF3,ERAP1,green
ATF3,FRAT2,green
ATF3,SNX3,green
ATF3,CYBA,green
ATF3,MIEF1,green
ATF3,VPS26B,green
ATF3,TNFAIP8L1,green
ATF3,PNMA1,green
ATF3,BCL6,green
ATF3,PI4KA,green
ATF3,ESYT2,green
ATF3,DYNC1LI2,green
ATF3,GNB2,green
ATF3,VPS33A,green
ATF3,RRBP1,green
ATF3,RBM28,green
ATF3,LAMTOR3,green
ATF3,PSMB8,green
ATF3,CD300LF,green
ATF3,CD36,green
ATF3,TMEM41A,green
ATF3,MR1,green
ATF3,CES1,green
ATF3,PCNP,green
ATF3,PUM2,green
ATF3,SYNE1,green
ATF3,CAPN7,green
ATF3,ARPC4,green
ATF3,ADK,green
ATF3,TRIOBP,green
ATF3,FEM1A,green
ATF3,RP11-596C23.2,green
ATF3,HMOX1,green
ATF3,SLC2A4RG,green
ATF3,TMEM203,green
ATF3,CD160,green
ATF3,DNAJC5,green
ATF3,OGFOD3,green
ATF3,PPP2R3C,green
ATF3,RPUSD4,green
ATF3,SAT1,green
ATF3,PPCS,green
ATF3,STOM,green
ATF3,ACTG1,green
ATF3,ADAP1,green
ATF3,INTS5,green
ATF3,HSPA8,green
ATF3,RP2,green
ATF3,PTMS,green
ATF3,TMA7,green
ATF3,CFAP36,green
ATF3,APOBEC3A,green
ATF3,RARA,green
ATF3,KLC1,green
ATF3,ATP5A1,green
ATF3,CALM1,green
ATF3,MAPKAPK2,green
ATF3,CD93,green
ATF3,RP4-594I10.3,green
ATF3,JUNB,green
ATF3,CSTB,green
ATF3,GBP3,green
ATF3,THRAP3,green
ATF3,SCAF11,green
ATF3,FAM210B,green
ATF3,UQCRH,green
ATF3,UBE2V1,green
ATF3,LAMTOR5,green
ATF3,CLEC4E,green
ATF3,PXN,green
ATF3,ICOS,green
ATF3,SUPT3H,green
ATF3,GAMT,green
ATF3,DPP4,green
ATF3,CD79A,green
ATF3,CLIP4,green
ATF3,ABHD12,green
ATF3,MAGOH,green
ATF3,PLXDC2,green
ATF3,LILRA5,green
ATF3,RPL28,green
ATF3,SLC12A6,green
ATF3,PLXNB2,green
ATF3,CSGALNACT2,green
ATF3,SPIDR,green
ATF3,SLC11A1,green
ATF3,ADRB2,green
ATF3,MT-CYB,green
ATF3,LDLRAD4,green
ATF3,TANGO2,green
ATF3,NCOA2,green
ATF3,AES,green
ATF3,FCGR2A,green
ATF3,STX4,green
ATF3,TMEM214,green
ATF3,APAF1,green
ATF3,TBCD,green
ATF3,MINA,green
ATF3,EZR,green
ATF3,COX5B,green
ATF3,YPEL5,green
ATF3,PKM,green
ATF3,SIRPG,green
ATF3,ITPK1,green
ATF3,ERCC5,green
ATF3,MGRN1,green
ATF3,SPPL3,green
ATF3,POLR1E,green
ATF3,STX3,green
ATF3,NSUN6,green
ATF3,DPYD,green
ATF3,NRBF2,green
ATF3,PYGL,green
ATF3,ILF3,green
ATF3,RNF40,green
ATF3,NDUFV3,green
ATF3,FAM228B,green
ATF3,CAMK1,green
ATF3,ASCL2,green
ATF3,CALR,green
ATF3,WARS,green
ATF3,PTPN6,green
ATF3,DDX19A,green
ATF3,RPS9,green
ATF3,KLF2,green
ATF3,HLA-DMA,green
ATF3,NDUFB2,green
ATF3,GPR171,green
ATF3,FOSL2,green
ATF3,BTG2,green
ATF3,DYRK1A,green
ATF3,MXD1,green
ATF3,UCP2,green
ATF3,UTP11L,green
ATF3,TMEM91,green
ATF3,INIP,green
ATF3,MLH1,green
ATF3,HSPA1A,green
ATF3,APBB1,green
ATF3,HLA-DRB1,green
ATF3,CTB-61M7.2,green
ATF3,RETN,green
ATF3,DDX60L,green
ATF3,FOXN2,green
ATF3,ENTPD6,green
ATF3,LPCAT2,green
ATF3,VAMP4,green
ATF3,FAF2,green
ATF3,C19orf38,green
ATF3,SLC8A1,green
ATF3,GNB4,green
ATF3,AC074117.10,green
ATF3,EFCAB2,green
ATF3,CTD-2035E11.3,green
ATF3,ZFAND2A,green
ATF3,EPHX2,green
ATF3,CD302,green
ATF3,FES,green
ATF3,IL2RG,green
ATF3,BIRC3,green
ATF3,ACAP3,green
ATF3,TNFAIP2,green
ATF3,GABPB1-AS1,green
ATF3,IRAK3,green
ATF3,RABGAP1,green
ATF3,LEO1,green
ATF3,P2RY13,green
ATF3,GBP1,green
ATF3,LGALS3,green
ATF3,CX3CR1,green
ATF3,H3F3A,green
ATF3,RPL10A,green
ATF3,CAP1,green
ATF3,RPS14,green
ATF3,RPL8,green
ATF3,SSR4,green
ATF3,RPN1,green
ATF3,AGPAT3,green
ATF3,HBP1,green
ATF3,RGS18,green
ATF3,DHRS1,green
ATF3,ARFIP1,green
ATF3,AGTPBP1,green
ATF3,ITGA5,green
ATF3,DCAF15,green
ATF3,CLEC11A,green
ATF3,MT-ND4,green
ATF3,PID1,green
ATF3,KIAA0232,green
ATF3,ITGAX,green
ATF3,MFGE8,green
ATF3,PTPRJ,green
ATF3,NADSYN1,green
ATF3,GDE1,green
ATF3,PPIB,green
ATF3,RBM6,green
ATF3,COTL1,green
ATF3,SYNE3,green
ATF3,CCDC84,green
ATF3,IFITM3,green
ATF3,GTF3C1,green
ATF3,SGTB,green
ATF3,MRPL17,green
ATF3,HLA-DPB1,green
ATF3,SCAMP4,green
ATF3,TMEM245,green
ATF3,RNF144B,green
ATF3,GPBAR1,green
ATF3,POGK,green
ATF3,CLPTM1L,green
ATF3,MS4A1,green
ATF3,RPS12,green
ATF3,RAB35,green
ATF3,RALGAPA1,green
ATF3,CDC42SE1,green
ATF3,TRAFD1,green
ATF3,HLA-DQB1,green
ATF3,RCE1,green
ATF3,DCAF16,green
ATF3,HIVEP3,green
ATF3,SH3GL1,green
ATF3,EIF4G3,green
ATF3,HLA-DRA,green
ATF3,SIRPB1,green
ATF3,MGST2,green
ATF3,SMCO4,green
ATF3,S100A8,green
ATF3,BRI3,green
ATF3,CEP78,green
ATF3,EHMT2,green
ATF3,FPR1,green
ATF3,C3orf58,green
ATF3,RPL22L1,green
ATF3,ATP6V0B,green
ATF3,ELAC2,green
ATF3,SCLT1,green
ATF3,LBH,green
ATF3,PMVK,green
ATF3,ISG20,green
ATF3,PDK2,green
ATF3,BACH1,green
ATF3,STX7,green
ATF3,OTUD4,green
ATF3,KHSRP,green
ATF3,DHX16,green
ATF3,CHRM3-AS2,green
ATF3,CRTAM,green
ATF3,S100PBP,green
ATF3,C5AR1,green
ATF3,C22orf46,green
ATF3,FAM78A,green
ATF3,PRAM1,green
ATF3,ARNT,green
ATF3,RPPH1,green
ATF3,TRIM14,green
ATF3,CD33,green
